date,text,pos_tagged
2022-12-01 13:07:00,신한 한국,"[('신한', 'Noun'), ('한국', 'Noun')]"
2022-12-01 12:57:00,매수 세력이 생각보다 많이 약하구나,"[('매수', 'Noun'), ('세력', 'Noun'), ('이', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('많이', 'Adverb'), ('약하구나', 'Adjective')]"
2022-12-01 12:50:00,종가,"[('종가', 'Noun')]"
2022-12-01 12:38:00,개미형님들 사랑해,"[('개미', 'Noun'), ('형님', 'Noun'), ('들', 'Suffix'), ('사랑', 'Noun'), ('해', 'Verb')]"
2022-12-01 12:34:00,이익단체 이익집단들에게 국가영혼이있겠는가,"[('이익단체', 'Noun'), ('이익', 'Noun'), ('집단', 'Noun'), ('들', 'Suffix'), ('에게', 'Josa'), ('국가', 'Noun'), ('영혼', 'Noun'), ('이', 'Josa'), ('있겠는가', 'Adjective')]"
2022-12-01 12:24:00,게시판 주딩이도 주가도,"[('게시판', 'Noun'), ('주', 'Modifier'), ('딩', 'Noun'), ('이', 'Suffix'), ('도', 'Josa'), ('주가', 'Noun'), ('도', 'Josa')]"
2022-12-01 12:23:00,어이없네,"[('어이없네', 'Adjective')]"
2022-12-01 12:07:00,오셔서 공부,"[('오셔서', 'Verb'), ('공부', 'Noun')]"
2022-12-01 12:01:00,형님들 살려주세요,"[('형님', 'Noun'), ('들', 'Suffix'), ('살려주세요', 'Verb')]"
2022-12-01 12:12:00,형님들 살려주세요,"[('형님', 'Noun'), ('들', 'Suffix'), ('살려주세요', 'Verb')]"
2022-12-01 11:58:00,참답이,"[('참답이', 'Verb')]"
2022-12-01 11:51:00,미래에세끼,"[('미래', 'Noun'), ('에', 'Josa'), ('세', 'Modifier'), ('끼', 'Noun')]"
2022-12-01 11:51:00,틈새시장,"[('틈새시장', 'Noun')]"
2022-12-01 11:50:00,카카오 주가와  연동,"[('카카오', 'Noun'), ('주가', 'Noun'), ('와', 'Josa'), ('연동', 'Noun')]"
2022-12-01 11:49:00,오늘,"[('오늘', 'Noun')]"
2022-12-01 11:48:00,얘는 점점 단타로 가네,"[('얘', 'Noun'), ('는', 'Josa'), ('점점', 'Noun'), ('단타', 'Noun'), ('로', 'Josa'), ('가네', 'Verb')]"
2022-12-01 11:44:00,애휴 OOO,"[('애', 'Noun'), ('휴', 'Exclamation'), ('OOO', 'Alpha')]"
2022-12-01 11:38:00,맞네,"[('맞네', 'Verb')]"
2022-12-01 11:34:00,진짜 박은 한국주식 비중 줄이길 잘했다,"[('진짜', 'Noun'), ('박은', 'Verb'), ('한국', 'Noun'), ('주식', 'Noun'), ('비중', 'Noun'), ('줄이길', 'Verb'), ('잘', 'VerbPrefix'), ('했다', 'Verb')]"
2022-12-01 11:39:00,삭제된 게시물의 답글떨어지는,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('떨어지는', 'Verb')]"
2022-12-01 11:23:00,Per 40에서 이미 게임 끝 아녀,"[('Per', 'Alpha'), ('40', 'Number'), ('에서', 'Josa'), ('이미', 'Adverb'), ('게임', 'Noun'), ('끝', 'Noun'), ('아녀', 'Adjective')]"
2022-12-01 11:22:00,진짜 189000 갈 듯,"[('진짜', 'Noun'), ('189000', 'Number'), ('갈', 'Verb'), ('듯', 'Noun')]"
2022-12-01 11:18:00,세력은,"[('세력', 'Noun'), ('은', 'Josa')]"
2022-12-01 11:17:00,장대음봉은,"[('장대', 'Noun'), ('음봉', 'Noun'), ('은', 'Josa')]"
2022-12-01 11:17:00,무거운 종목으로 단타를 치누,"[('무거운', 'Adjective'), ('종목', 'Noun'), ('으로', 'Josa'), ('단타', 'Noun'), ('를', 'Josa'), ('치누', 'Noun')]"
2022-12-01 11:14:00,암요 암요,"[('암', 'Noun'), ('요', 'Josa'), ('암', 'Noun'), ('요', 'Josa')]"
2022-12-01 11:12:00,시초가에서 3000원 떨어짐,"[('시', 'Modifier'), ('초가', 'Noun'), ('에서', 'Josa'), ('3000원', 'Number'), ('떨어짐', 'Verb')]"
2022-12-01 11:08:00,여긴 주식 하루살이들만 사나,"[('여긴', 'Verb'), ('주식', 'Noun'), ('하루살이', 'Noun'), ('들', 'Suffix'), ('만', 'Josa'), ('사나', 'Noun')]"
2022-12-01 11:07:00,프로램도 뒷빵치는구나에흐,"[('프로', 'Noun'), ('램', 'Noun'), ('도', 'Josa'), ('뒷', 'Modifier'), ('빵', 'Noun'), ('치는', 'Verb'), ('구나', 'Noun'), ('에', 'Josa'), ('흐', 'Noun')]"
2022-12-01 11:06:00,그냥 진득허니 기다려봐,"[('그냥', 'Noun'), ('진득', 'Noun'), ('허니', 'Noun'), ('기다려', 'Verb'), ('봐', 'Verb')]"
2022-12-01 11:03:00,개미들,"[('개미', 'Noun'), ('들', 'Suffix')]"
2022-12-01 11:01:00,내년 3월달에는 카카오가 네이버시총 따라잡는다,"[('내년', 'Noun'), ('3월', 'Number'), ('달에는', 'Foreign'), ('카카오', 'Noun'), ('가', 'Josa'), ('네이버', 'Noun'), ('시', 'Modifier'), ('총', 'Noun'), ('따라잡는다', 'Verb')]"
2022-12-01 11:00:00,이게 맞아요,"[('이', 'Noun'), ('게', 'Josa'), ('맞아요', 'Verb')]"
2022-12-01 10:57:00,꺼억,"[('꺼억', 'Adverb')]"
2022-12-01 10:57:00,프로그램,"[('프로그램', 'Noun')]"
2022-12-01 10:54:00,진짜 개잡주다,"[('진짜', 'Noun'), ('개', 'Noun'), ('잡주다', 'Verb')]"
2022-12-01 10:53:00,기대를 내가 바보지,"[('기대', 'Noun'), ('를', 'Josa'), ('내', 'Noun'), ('가', 'Josa'), ('바보', 'Noun'), ('지', 'Josa')]"
2022-12-01 10:53:00,평단 18만 개꿀띠,"[('평단', 'Noun'), ('18만', 'Number'), ('개꿀띠', 'Noun')]"
2022-12-01 10:52:00,Kb금융 하나금용지주,"[('Kb', 'Alpha'), ('금융', 'Noun'), ('하나', 'Noun'), ('금', 'Noun'), ('용지주', 'Verb')]"
2022-12-01 10:50:00,꼬무루우우우욱,"[('꼬무루우우우욱', 'Noun')]"
2022-12-01 10:49:00,흐른다,"[('흐른다', 'Verb')]"
2022-12-01 10:49:00,더럽게 힘없네,"[('더럽게', 'Adjective'), ('힘없네', 'Adjective')]"
2022-12-01 10:45:00,아이구야답답하당,"[('아이구', 'Exclamation'), ('야', 'Exclamation'), ('답답하당', 'Adjective')]"
2022-12-01 10:43:00,못 간다 이거 빨리 팔자,"[('못', 'Noun'), ('간다', 'Noun'), ('이', 'Determiner'), ('거', 'Noun'), ('빨리', 'Adverb'), ('팔자', 'Noun')]"
2022-12-01 10:34:00,년말 산타렐리   굿,"[('년말', 'Noun'), ('산타', 'Noun'), ('렐리', 'Noun'), ('굿', 'Noun')]"
2022-12-01 10:25:00,에라이 18만원 가겠네,"[('에', 'Josa'), ('라이', 'Noun'), ('18만원', 'Number'), ('가겠네', 'Verb')]"
2022-12-01 10:15:00,외인 기관 투신사 연기금  풀매수,"[('외인', 'Noun'), ('기관', 'Noun'), ('투', 'Noun'), ('신사', 'Noun'), ('연기금', 'Noun'), ('풀', 'Noun'), ('매수', 'Noun')]"
2022-12-01 10:09:00,오늘 196500넘어 갔어야혀썩을,"[('오늘', 'Noun'), ('196500', 'Number'), ('넘어', 'Verb'), ('갔어야혀', 'Verb'), ('썩을', 'Modifier')]"
2022-12-01 10:07:00,외인기관 폭풍매수중,"[('외인', 'Noun'), ('기관', 'Noun'), ('폭풍', 'Noun'), ('매', 'Modifier'), ('수중', 'Noun')]"
2022-12-01 10:07:00,외국인 형님 기관 형님  쌍끌이 매수다,"[('외국인', 'Noun'), ('형님', 'Noun'), ('기관', 'Noun'), ('형님', 'Noun'), ('쌍끌이', 'Noun'), ('매수', 'Noun'), ('다', 'Josa')]"
2022-12-01 10:03:00,외국인기관양매수실적사상최대테네시주K배터리소재벨트,"[('외국인', 'Noun'), ('기관', 'Noun'), ('양', 'Suffix'), ('매수', 'Noun'), ('실적', 'Noun'), ('사상', 'Noun'), ('최대', 'Noun'), ('테네시주', 'Noun'), ('K', 'Alpha'), ('배터리', 'Noun'), ('소재', 'Noun'), ('벨트', 'Noun')]"
2022-12-01 10:02:00,19만 오천,"[('19만', 'Number'), ('오천', 'Noun')]"
2022-12-01 10:00:00,30층 사람잇어요,"[('30', 'Number'), ('층', 'Noun'), ('사람', 'Noun'), ('잇어요', 'Verb')]"
2022-12-01 09:59:00,날씨가 매우 쌀쌀해졌읍니다,"[('날씨', 'Noun'), ('가', 'Josa'), ('매우', 'Noun'), ('쌀쌀해졌', 'Adjective'), ('읍니', 'Noun'), ('다', 'Josa')]"
2022-12-01 09:53:00,버둥거려자다,"[('버둥거려자', 'Noun'), ('다', 'Josa')]"
2022-12-01 09:49:00,이렇게떨어졌는데,"[('이렇게', 'Adverb'), ('떨어졌는데', 'Verb')]"
2022-12-01 09:48:00,이러니,"[('이러니', 'Conjunction')]"
2022-12-01 09:52:00,삭제된 게시물의 답글미국장 폭발 한국증시 찔끔,"[('삭제', 'Noun'), ('된', 'Verb'), ('게시', 'Noun'), ('물의', 'Noun'), ('답글', 'Noun'), ('미국', 'Noun'), ('장', 'Suffix'), ('폭발', 'Noun'), ('한국', 'Noun'), ('증시', 'Noun'), ('찔끔', 'Adverb')]"
2022-12-01 09:44:00,포커페이스,"[('포커페이스', 'Noun')]"
2022-12-01 09:43:00,쉬빵년아,"[('쉬빵년', 'Noun'), ('아', 'Josa')]"
2022-12-01 09:35:00,주식 리딩방의 실체,"[('주식', 'Noun'), ('리딩', 'Noun'), ('방', 'Noun'), ('의', 'Josa'), ('실체', 'Noun')]"
2022-12-01 09:32:00,오늘 안가면 내일 간다 걱정마라 25,"[('오늘', 'Noun'), ('안', 'VerbPrefix'), ('가면', 'Verb'), ('내일', 'Noun'), ('간다', 'Noun'), ('걱정', 'Noun'), ('마라', 'Adjective'), ('25', 'Number')]"
2022-12-01 09:31:00,삼성이랑,"[('삼성', 'Noun'), ('이랑', 'Josa')]"
2022-12-01 09:31:00,Kb금융도 오십시오 저가제일좋아하는 주식,"[('Kb', 'Alpha'), ('금융', 'Noun'), ('도', 'Josa'), ('오십', 'Modifier'), ('시오', 'Noun'), ('저가', 'Noun'), ('제일', 'Noun'), ('좋아하는', 'Adjective'), ('주식', 'Noun')]"
2022-12-01 09:31:00,매물좀 치아라,"[('매물', 'Noun'), ('좀', 'Noun'), ('치아', 'Noun'), ('라', 'Josa')]"
2022-12-01 09:28:00,주봉챠트를 보셔야 바닥권에 털리지 않을것 입니다,"[('주', 'Modifier'), ('봉', 'Noun'), ('챠트', 'Noun'), ('를', 'Josa'), ('보셔야', 'Verb'), ('바닥', 'Noun'), ('권', 'Suffix'), ('에', 'Josa'), ('털리지', 'Verb'), ('않을것', 'Verb'), ('입니다', 'Adjective')]"
2022-12-01 09:28:00,붕떠서갓으니,"[('붕떠서갓으', 'Noun'), ('니', 'Josa')]"
2022-12-01 09:27:00,15층이 바닥 맞았음,"[('15', 'Number'), ('층', 'Noun'), ('이', 'Josa'), ('바닥', 'Noun'), ('맞았음', 'Verb')]"
2022-12-01 09:24:00,입터는거보니,"[('입터', 'Noun'), ('는', 'Josa'), ('거', 'Noun'), ('보니', 'Verb')]"
2022-12-01 09:24:00,갭띄우지마,"[('갭', 'Verb'), ('띄우지마', 'Verb')]"
2022-12-01 09:23:00,오늘,"[('오늘', 'Noun')]"
2022-12-01 09:23:00,미증시  낙폭과대주들  폭등 매도금지,"[('미', 'Adjective'), ('증시', 'Noun'), ('낙폭', 'Noun'), ('과', 'Josa'), ('대주', 'Noun'), ('들', 'Suffix'), ('폭등', 'Noun'), ('매도', 'Noun'), ('금지', 'Noun')]"
2022-12-01 09:19:00,애덜아,"[('애', 'Noun'), ('덜아', 'Verb')]"
2022-12-01 09:19:00,개미,"[('개미', 'Noun')]"
2022-12-01 09:18:00,금리인상 속도조절,"[('금리', 'Noun'), ('인상', 'Noun'), ('속도', 'Noun'), ('조절', 'Noun')]"
2022-12-01 09:10:00,잔챙이 뜨내기들 떠나고 갭 메우고 간다,"[('잔챙이', 'Noun'), ('뜨내기', 'Noun'), ('들', 'Suffix'), ('떠나고', 'Verb'), ('갭', 'Verb'), ('메우고', 'Verb'), ('간다', 'Noun')]"
2022-12-01 09:10:00,20만원은 개뿔,"[('20만원', 'Number'), ('은', 'Foreign'), ('개뿔', 'Noun')]"
2022-12-01 09:10:00,시가 고점 쥬르륵,"[('시가', 'Noun'), ('고', 'Modifier'), ('점', 'Noun'), ('쥬르륵', 'Noun')]"
2022-12-01 09:09:00,시마이 데쓰네,"[('시', 'Modifier'), ('마이', 'Noun'), ('데쓰', 'Noun'), ('네', 'Josa')]"
2022-12-01 09:08:00,아팔껄그랫나,"[('아팔껄그랫', 'Noun'), ('나', 'Josa')]"
2022-12-01 09:08:00,시초가가,"[('시초', 'Noun'), ('가가', 'Noun')]"
2022-12-01 09:05:00,물렸던 개미들,"[('물렸던', 'Verb'), ('개미', 'Noun'), ('들', 'Suffix')]"
2022-12-01 09:05:00,시초가가 최고점이냐,"[('시초', 'Noun'), ('가가', 'Noun'), ('최고점', 'Noun'), ('이냐', 'Josa')]"
2022-12-01 09:05:00,물렸었는데,"[('물렸었는데', 'Verb')]"
2022-12-01 09:04:00,에라이 쓰레기주,"[('에', 'Josa'), ('라이', 'Noun'), ('쓰레기', 'Noun'), ('주', 'Noun')]"
2022-12-01 09:01:00,드디어,"[('드디어', 'Adverb')]"
2022-12-01 08:59:00,즐게라 상승을,"[('즐', 'Noun'), ('게라', 'Noun'), ('상승', 'Noun'), ('을', 'Josa')]"
2022-12-01 08:51:00,상한가 가자,"[('상한', 'Noun'), ('가', 'Josa'), ('가자', 'Verb')]"
2022-12-01 08:50:00,네이버 가심상치,"[('네이버', 'Noun'), ('가심', 'Verb'), ('상치', 'Noun')]"
2022-12-01 08:46:00,쇼피파이 10상승 실적은 적자 시총은 67조,"[('쇼', 'Noun'), ('피파', 'Noun'), ('이', 'Suffix'), ('10', 'Number'), ('상승', 'Noun'), ('실적', 'Noun'), ('은', 'Josa'), ('적자', 'Noun'), ('시', 'Modifier'), ('총', 'Noun'), ('은', 'Josa'), ('67조', 'Number')]"
2022-12-01 08:39:00,개인들웅성대는곳에 항상 맞선지점에있는금융주의들,"[('개인', 'Noun'), ('들', 'Suffix'), ('웅성대는', 'Verb'), ('곳', 'Noun'), ('에', 'Josa'), ('항상', 'Noun'), ('맞선', 'Noun'), ('지점', 'Noun'), ('에', 'Josa'), ('있는', 'Adjective'), ('금융', 'Noun'), ('주의', 'Noun'), ('들', 'Suffix')]"
2022-12-01 08:34:00,평단 20만원,"[('평단', 'Noun'), ('20만원', 'Number')]"
2022-12-01 08:17:00,네이버 40만회복가능  코스피 2900돌아가요,"[('네이버', 'Noun'), ('40만회', 'Number'), ('복가능', 'Foreign'), ('코스피', 'Noun'), ('2900', 'Number'), ('돌아가요', 'Verb')]"
2022-12-01 08:15:00,담으세요,"[('담으세요', 'Verb')]"
2022-12-01 08:11:00,그냥사 네이버 오늘20만회복,"[('그냥', 'Modifier'), ('사', 'Noun'), ('네이버', 'Noun'), ('오늘', 'Noun'), ('20만회', 'Number'), ('복', 'Foreign')]"
2022-12-01 08:11:00,나스닥 성향상 34일 오른다,"[('나스닥', 'Noun'), ('성향', 'Noun'), ('상', 'Suffix'), ('34일', 'Number'), ('오른다', 'Verb')]"
2022-12-01 08:05:00,지금이 매수 적기임,"[('지금', 'Noun'), ('이', 'Josa'), ('매수', 'Noun'), ('적기', 'Noun'), ('임', 'Noun')]"
2022-12-01 07:46:00,소리질러,"[('소리', 'Noun'), ('질러', 'Verb')]"
2022-12-01 07:45:00,오늘은 20만 돌파하는 날,"[('오늘', 'Noun'), ('은', 'Josa'), ('20만', 'Number'), ('돌파', 'Noun'), ('하는', 'Verb'), ('날', 'Noun')]"
2022-12-01 07:29:00,좋은데이,"[('좋은', 'Adjective'), ('데이', 'Noun')]"
2022-12-01 07:25:00,담으세요,"[('담으세요', 'Verb')]"
2022-12-01 07:09:00,나스닥 종가 441,"[('나스닥', 'Noun'), ('종가', 'Noun'), ('441', 'Number')]"
2022-12-01 06:59:00,오늘20,"[('오늘', 'Noun'), ('20', 'Number')]"
2022-12-01 06:57:00,네이버,"[('네이버', 'Noun')]"
2022-12-01 06:55:00,오늘 기대,"[('오늘', 'Noun'), ('기대', 'Noun')]"
2022-12-01 06:50:00,파월 승리,"[('파월', 'Noun'), ('승리', 'Noun')]"
2022-12-01 06:47:00,어제,"[('어제', 'Noun')]"
2022-12-01 06:45:00,미국시장 좋네,"[('미국', 'Noun'), ('시장', 'Noun'), ('좋네', 'Adjective')]"
2022-12-01 06:36:00,미연준 의장 금리인상 속도조절 나스닥 급등,"[('미연', 'Noun'), ('준', 'Noun'), ('의장', 'Noun'), ('금리', 'Noun'), ('인상', 'Noun'), ('속도', 'Noun'), ('조절', 'Noun'), ('나스닥', 'Noun'), ('급등', 'Noun')]"
2022-12-01 06:24:00,킹달러 끝났다,"[('킹', 'Noun'), ('달러', 'Noun'), ('끝났다', 'Verb')]"
2022-12-01 06:18:00,오늘 2자 보겠네,"[('오늘', 'Noun'), ('2', 'Number'), ('자', 'Noun'), ('보겠네', 'Verb')]"
2022-12-01 06:14:00,오늘 종가,"[('오늘', 'Noun'), ('종가', 'Noun')]"
2022-12-01 06:05:00,오늘 종가,"[('오늘', 'Noun'), ('종가', 'Noun')]"
2022-12-01 06:05:00,네이버 오늘 날라가겠네요,"[('네이버', 'Noun'), ('오늘', 'Noun'), ('날라가겠네요', 'Verb')]"
2022-12-01 06:03:00,원달러 환율 급락 1200원대 진입직전,"[('원', 'Modifier'), ('달러', 'Noun'), ('환율', 'Noun'), ('급락', 'Noun'), ('1200원', 'Number'), ('대', 'Foreign'), ('진입', 'Noun'), ('직전', 'Noun')]"
2022-12-01 05:51:00,거꾸로 매달아도 350000원 갈꺼야,"[('거꾸로', 'Noun'), ('매달아도', 'Verb'), ('350000원', 'Number'), ('갈꺼야', 'Verb')]"
2022-12-01 05:50:00,빨리 기상  나스닥 개미친 폭등,"[('빨리', 'Adverb'), ('기상', 'Noun'), ('나스닥', 'Noun'), ('개미', 'Noun'), ('친', 'Noun'), ('폭등', 'Noun')]"
2022-12-01 05:41:00,나스탁 개개개개개,"[('나스', 'Noun'), ('탁', 'Noun'), ('개개', 'Noun'), ('개개', 'Noun'), ('개', 'Suffix')]"
2022-12-01 04:24:00,배당은,"[('배당', 'Noun'), ('은', 'Josa')]"
2022-12-01 04:14:00,파월12월 금리인상조절필요,"[('파월', 'Noun'), ('12월', 'Number'), ('금리', 'Noun'), ('인상', 'Noun'), ('조절', 'Noun'), ('필요', 'Noun')]"
2022-12-01 03:48:00,오날 20보는 날,"[('오', 'Modifier'), ('날', 'Noun'), ('20', 'Number'), ('보는', 'Verb'), ('날', 'Noun')]"
2022-12-01 00:51:00,네이버 라인 코인 비트프론트 거래소 종료,"[('네이버', 'Noun'), ('라인', 'Noun'), ('코인', 'Noun'), ('비트', 'Noun'), ('프론트', 'Noun'), ('거래소', 'Noun'), ('종료', 'Noun')]"
2022-12-01 00:07:00,평단 219,"[('평단', 'Noun'), ('219', 'Number')]"
2022-11-30 22:51:00,날아가보자,"[('날아가', 'Verb'), ('보자', 'Verb')]"
2022-11-30 22:37:00,파월 형 매파발언,"[('파월', 'Noun'), ('형', 'Noun'), ('매파', 'Noun'), ('발언', 'Noun')]"
2022-11-30 22:36:00,네이버 미국에서 소송당했다는데,"[('네이버', 'Noun'), ('미국', 'Noun'), ('에서', 'Josa'), ('소송', 'Noun'), ('당했다는데', 'Adjective')]"
2022-11-30 21:11:00,네이버 동문서답,"[('네이버', 'Noun'), ('동문서답', 'Noun')]"
2022-11-30 19:42:00,어차피 18만원에서 못 벗어남,"[('어차피', 'Noun'), ('18만원', 'Number'), ('에서', 'Foreign'), ('못', 'Noun'), ('벗어남', 'Verb')]"
2022-11-30 19:03:00,오늘 올린게 신의 한수였어,"[('오늘', 'Noun'), ('올린게', 'Verb'), ('신의', 'Noun'), ('한수였어', 'Verb')]"
2022-11-30 19:01:00,잘먹고갑니다,"[('잘', 'VerbPrefix'), ('먹고', 'Verb'), ('갑니다', 'Verb')]"
2022-11-30 18:49:00,아낼은 뺄려고 이리올렷나,"[('아', 'Exclamation'), ('낼', 'Noun'), ('은', 'Josa'), ('뺄려고', 'Verb'), ('이리', 'Adverb'), ('올', 'Modifier'), ('렷', 'Noun'), ('나', 'Josa')]"
2022-11-30 18:03:00,막판 들어올리는거러 좋아해,"[('막판', 'Noun'), ('들어', 'Verb'), ('올리는거러', 'Verb'), ('좋아해', 'Adjective')]"
2022-11-30 18:23:00,내일 시초하락 막판 보합,"[('내일', 'Noun'), ('시초', 'Noun'), ('하락', 'Noun'), ('막판', 'Noun'), ('보합', 'Noun')]"
2022-11-30 18:02:00,시간외,"[('시간', 'Noun'), ('외', 'Noun')]"
2022-11-30 18:01:00,얘들아 2자 보러 가쟈,"[('얘', 'Noun'), ('들', 'Suffix'), ('아', 'Josa'), ('2', 'Number'), ('자', 'Noun'), ('보러', 'Verb'), ('가쟈', 'Noun')]"
2022-11-30 17:16:00,년말 다가오고 기대감,"[('년말', 'Noun'), ('다가오고', 'Verb'), ('기', 'Modifier'), ('대감', 'Noun')]"
2022-11-30 17:00:00,사우디 국부펀드가 들어 왔나,"[('사우디', 'Noun'), ('국부펀드', 'Noun'), ('가', 'Josa'), ('들어', 'Verb'), ('왔나', 'Verb')]"
2022-11-30 16:42:00,네이버 올리는거,"[('네이버', 'Noun'), ('올리는거', 'Verb')]"
2022-11-30 16:23:00,한국은행 기본금리 인상에우크라전쟁등 원인으로 달러가약세로 가고잇기에,"[('한국은행', 'Noun'), ('기본', 'Noun'), ('금리', 'Noun'), ('인상', 'Noun'), ('에', 'Josa'), ('우', 'Adverb'), ('크라', 'Verb'), ('전쟁', 'Noun'), ('등', 'Noun'), ('원인', 'Noun'), ('으로', 'Josa'), ('달러', 'Noun'), ('가', 'Josa'), ('약', 'Modifier'), ('세로', 'Noun'), ('가고', 'Verb'), ('잇기에', 'Verb')]"
2022-11-30 16:15:00,오늘 네이버 오르는 이유,"[('오늘', 'Noun'), ('네이버', 'Noun'), ('오르는', 'Verb'), ('이유', 'Noun')]"
2022-11-30 16:12:00,돈 갈 곳이 주식판 없어요,"[('돈', 'Noun'), ('갈', 'Verb'), ('곳', 'Noun'), ('이', 'Josa'), ('주식', 'Noun'), ('판', 'Noun'), ('없어요', 'Adjective')]"
2022-11-30 16:11:00,미래에셋 네이버 날마다팔더니,"[('미래에셋', 'Noun'), ('네이버', 'Noun'), ('날', 'Noun'), ('마다', 'Josa'), ('팔더니', 'Verb')]"
2022-11-30 16:09:00,빈살만 네이버 인수해라,"[('빈살', 'Noun'), ('만', 'Josa'), ('네이버', 'Noun'), ('인수', 'Noun'), ('해라', 'Verb')]"
2022-11-30 15:51:00,UBSOOO놈들,"[('UBSOOO', 'Alpha'), ('놈', 'Noun'), ('들', 'Suffix')]"
2022-11-30 15:46:00,대형호재가 있는듯,"[('대', 'Modifier'), ('형호', 'Noun'), ('재', 'Noun'), ('가', 'Josa'), ('있는듯', 'Adjective')]"
2022-11-30 15:42:00,msci리밸런싱,"[('msci', 'Alpha'), ('리밸런싱', 'Noun')]"
2022-11-30 15:40:00,월말 윈도드레싱  외거 메니저들,"[('월말', 'Noun'), ('윈도', 'Noun'), ('드레싱', 'Noun'), ('외거', 'Verb'), ('메니', 'Verb'), ('저', 'Noun'), ('들', 'Suffix')]"
2022-11-30 15:34:00,오우,"[('오우', 'Noun')]"
2022-11-30 15:34:00,마지막에  터졌네,"[('마지막', 'Noun'), ('에', 'Josa'), ('터졌네', 'Verb')]"
2022-11-30 15:34:00,막판 24만주담고10만주던졌다,"[('막판', 'Noun'), ('24만', 'Number'), ('주담고', 'Foreign'), ('10만', 'Number'), ('주던졌다', 'Foreign')]"
2022-11-30 15:33:00,오늘밤,"[('오늘밤', 'Noun')]"
2022-11-30 15:31:00,종일,"[('종일', 'Noun')]"
2022-11-30 15:21:00,게이버 99000원에 아가뤼 신나게 쩌어아아어어어억,"[('게이', 'Noun'), ('버', 'Noun'), ('99000원', 'Number'), ('에', 'Foreign'), ('아가', 'Noun'), ('뤼', 'Noun'), ('신나게', 'Adjective'), ('쩌', 'Noun'), ('어', 'Suffix'), ('아아', 'Noun'), ('어', 'Suffix'), ('어어', 'Noun'), ('억', 'Suffix')]"
2022-11-30 15:19:00,기대도 안함 내일 3000원 하락할 듯,"[('기대도', 'Verb'), ('안함', 'Noun'), ('내일', 'Noun'), ('3000원', 'Number'), ('하락', 'Noun'), ('할', 'Verb'), ('듯', 'Noun')]"
2022-11-30 15:14:00,엄청싸우네,"[('엄청', 'Adverb'), ('싸우네', 'Verb')]"
